utcMicrosecondsSinceEpoch,headX,headY,headZ,neckX,neckY,neckZ,leftShoulderX,leftShoulderY,leftShoulderZ,rightShoulderX,rightShoulderY,rightShoulderZ,leftElbowX,leftElbowY,leftElbowZ,rightElbowX,rightElbowY,rightElbowZ,leftHandX,leftHandY,leftHandZ,rightHandX,rightHandY,rightHandZ,torsoX,torsoY,torsoZ,leftHipX,leftHipY,leftHipZ,rightHipX,rightHipY,rightHipZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftFootX,leftFootY,leftFootZ,rightFootX,rightFootY,rightFootZ
1636576711292000,-25.7627,13.768199999999998,140.774,-23.658,-2.98754,144.192,-33.4739,-3.5930500000000003,149.015,-13.8422,-2.38203,139.37,-33.4738,-23.8897,149.015,-5.97963,-21.4382,136.279,-33.4739,-44.1863,149.015,-7.90067,-42.7066,135.52100000000002,-21.6535,-18.2239,146.36,-25.9437,-33.8486,151.619,-13.3542,-33.072,145.434,-25.9436,-64.8905,151.619,-13.3542,-64.1139,145.434,-25.884500000000003,-94.7383,151.54000000000002,-13.3542,-93.9619,145.434
1636576711325000,-25.7589,13.7567,140.794,-23.6536,-3.03555,144.16,-33.4701,-3.68916,148.975,-13.8371,-2.38194,139.344,-33.4701,-23.9858,148.975,-5.94453,-21.5092,136.321,-33.4702,-44.2824,148.975,-7.84042,-42.7813,135.517,-21.6243,-18.2828,146.227,-25.8866,-33.949,151.381,-13.303299999999998,-33.1111,145.208,-25.8865,-64.9909,151.381,-13.303299999999998,-64.15299999999999,145.208,-25.8333,-94.8387,151.309,-13.303299999999998,-94.001,145.208
1636576711353000,-25.7858,13.738,140.739,-23.6819,-2.99565,144.182,-33.4839,-3.58861,149.035,-13.8799,-2.4027000000000003,139.329,-33.4839,-23.8852,149.035,-6.04418,-21.405,136.16500000000002,-33.483999999999995,-44.1819,149.035,-7.73495,-42.702,135.653,-21.674100000000003,-18.2279,146.376,-25.951100000000004,-33.8404,151.682,-13.3814,-33.08,145.459,-25.951,-64.8823,151.682,-13.3814,-64.12190000000001,145.459,-25.9032,-94.7302,151.618,-13.3814,-93.9699,145.459
1636576711387000,-25.7814,13.8,140.71800000000002,-23.6665,-2.85962,144.201,-33.4953,-3.43741,149.002,-13.837799999999998,-2.28184,139.4,-33.4953,-23.734,149.002,-6.0956,-21.3725,136.057,-33.4953,-44.0307,149.002,-7.696569999999999,-42.6804,135.97,-21.7005,-18.0982,146.392,-26.0383,-33.7074,151.66199999999998,-13.4308,-32.966300000000004,145.504,-26.0382,-64.7493,151.66199999999998,-13.4308,-64.0082,145.504,-25.9951,-94.5972,151.605,-13.4308,-93.8562,145.504
1636576711420000,-25.9373,13.868100000000002,140.82,-23.7949,-2.8655,144.291,-33.6176,-3.4465600000000003,149.10399999999998,-13.9723,-2.28444,139.478,-33.6176,-23.7432,149.10399999999998,-6.13108,-21.2185,135.974,-33.6176,-44.0398,149.10399999999998,-7.642650000000001,-42.5347,136.108,-21.8522,-18.1168,146.41500000000002,-26.2073,-33.7406,151.624,-13.6116,-32.9955,145.452,-26.2072,-64.7825,151.624,-13.6116,-64.0374,145.452,-26.1685,-94.6304,151.572,-13.6116,-93.8854,145.452
1636576711462000,-25.907,13.8618,141.06099999999998,-23.785400000000003,-2.81602,144.364,-33.638099999999994,-3.46048,149.107,-13.9327,-2.17157,139.622,-33.638099999999994,-23.7571,149.107,-6.15314,-21.1057,135.983,-33.638099999999994,-44.0537,149.107,-7.621259999999999,-42.4272,135.982,-21.8379,-18.0865,146.33499999999998,-26.2067,-33.7702,151.347,-13.5741,-32.9439,145.26600000000002,-26.2067,-64.8121,151.346,-13.5741,-63.9858,145.26600000000002,-26.1718,-94.66,151.3,-13.5741,-93.8338,145.26600000000002
1636576711494000,-25.8185,13.8951,140.924,-23.6934,-2.84139,144.348,-33.5206,-3.45353,149.148,-13.8661,-2.22925,139.549,-33.5206,-23.7502,149.148,-6.163069999999999,-21.0261,135.943,-33.5207,-44.046800000000005,149.148,-7.759139999999999,-42.3393,135.987,-21.7155,-18.09,146.453,-26.0383,-33.7311,151.636,-13.4369,-32.9462,145.481,-26.0383,-64.773,151.636,-13.4369,-63.9881,145.481,-26.0069,-94.621,151.594,-13.4369,-93.8361,145.481
1636576711518000,-25.7674,13.840700000000002,140.91500000000002,-23.6592,-2.86097,144.317,-33.5061,-3.48771,149.074,-13.8122,-2.23423,139.559,-33.5061,-23.7843,149.074,-6.165509999999999,-21.1015,135.999,-33.5061,-44.081,149.074,-7.689010000000001,-42.4205,136.112,-21.6849,-18.1145,146.393,-26.023000000000003,-33.7697,151.52,-13.398500000000002,-32.9662,145.421,-26.023000000000003,-64.8116,151.52,-13.398500000000002,-64.0081,145.421,-25.9947,-94.6595,151.482,-13.398500000000002,-93.8561,145.421
1636576711552000,-25.7895,13.8143,140.803,-23.7626,-2.91034,144.28900000000002,-33.567899999999995,-3.4479100000000003,149.14100000000002,-13.9572,-2.37278,139.43699999999998,-33.567899999999995,-23.7445,149.14100000000002,-6.16904,-21.1491,136.002,-33.567899999999995,-44.0412,149.14100000000002,-7.642959999999999,-42.4697,136.29500000000002,-21.8497,-18.1576,146.465,-26.224,-33.7496,151.753,-13.6498,-33.060199999999995,145.531,-26.224,-64.7915,151.753,-13.6498,-64.1021,145.531,-26.1986,-94.6394,151.719,-13.6498,-93.9501,145.531
1636576711590000,-25.7631,13.7809,140.696,-23.7222,-2.9471,144.206,-33.5512,-3.4644500000000003,149.013,-13.893199999999998,-2.42975,139.4,-33.5512,-23.7611,149.013,-6.15102,-21.2368,135.994,-33.5513,-44.0577,149.013,-7.649710000000001,-42.5524,136.45999999999998,-21.8462,-18.1966,146.401,-26.2752,-33.778,151.68,-13.6652,-33.1142,145.513,-26.2752,-64.81989999999999,151.68,-13.6652,-64.15610000000001,145.513,-26.2523,-94.6678,151.649,-13.6652,-94.0041,145.513
1636576711624000,-25.851,13.9067,140.851,-23.8297,-2.91634,144.21800000000002,-33.6579,-3.42082,149.028,-14.0014,-2.4118500000000003,139.408,-33.6579,-23.7175,149.028,-6.14899,-21.3031,136.02100000000002,-33.658,-44.0141,149.028,-7.69919,-42.6183,136.257,-22.031,-18.1917,146.291,-26.5353,-33.7907,151.449,-13.9295,-33.1436,145.279,-26.5352,-64.8326,151.449,-13.9295,-64.1855,145.279,-26.5146,-94.6805,151.421,-13.9295,-94.0335,145.279
1636576711658000,-25.852300000000003,13.8892,141.081,-23.8518,-2.92383,144.31900000000002,-33.6793,-3.4860100000000003,149.124,-14.0242,-2.36166,139.514,-33.6793,-23.7826,149.124,-6.16384,-21.2177,135.975,-33.6794,-44.0793,149.124,-7.6503,-42.5379,136.245,-22.0266,-18.2129,146.263,-26.5008,-33.8624,151.28699999999998,-13.9021,-33.1417,145.127,-26.5008,-64.9043,151.28699999999998,-13.9021,-64.1836,145.127,-26.4822,-94.7523,151.262,-13.9021,-94.0316,145.127
1636576711687000,-25.8149,13.837700000000002,140.981,-23.7897,-2.90015,144.294,-33.6402,-3.44267,149.054,-13.9392,-2.35763,139.534,-33.6402,-23.7393,149.054,-6.16083,-21.1581,136.001,-33.6403,-44.0359,149.054,-7.7507,-42.4659,135.775,-21.9646,-18.1776,146.32999999999998,-26.4552,-33.8029,151.417,-13.8237,-33.1072,145.31300000000002,-26.4552,-64.84479999999999,151.417,-13.8237,-64.1491,145.31300000000002,-26.4385,-94.6928,151.395,-13.8237,-93.9971,145.31300000000002
1636576711720000,-25.9051,13.8679,140.887,-23.8292,-2.91288,144.241,-33.6823,-3.50141,148.99,-13.9761,-2.32435,139.491,-33.6823,-23.798,148.99,-6.18207,-21.1876,136.0,-33.6824,-44.0947,148.99,-7.70481,-42.5032,136.019,-21.9341,-18.1815,146.28,-26.3506,-33.8271,151.362,-13.7272,-33.0731,145.277,-26.3506,-64.869,151.362,-13.7272,-64.115,145.277,-26.3356,-94.717,151.342,-13.7272,-93.963,145.277
1636576711754000,-25.831,13.810300000000002,140.95,-23.712,-2.93351,144.254,-33.5541,-3.55087,149.023,-13.8699,-2.31615,139.485,-33.5541,-23.8475,149.023,-6.20682,-21.1365,136.006,-33.554199999999994,-44.1441,149.023,-7.666880000000001,-42.4587,136.083,-21.7749,-18.1995,146.276,-26.135,-33.8604,151.348,-13.5406,-33.0704,145.246,-26.135,-64.9023,151.348,-13.5406,-64.1123,145.246,-26.1215,-94.7503,151.32999999999998,-13.5406,-93.9603,145.246
1636576711787000,-25.8813,13.8655,140.868,-23.6937,-2.87811,144.269,-33.5216,-3.524,149.06300000000002,-13.8659,-2.23222,139.475,-33.5216,-23.8206,149.06300000000002,-6.1828,-21.2093,135.957,-33.5216,-44.1173,149.06300000000002,-7.80428,-42.5202,135.916,-21.6643,-18.1201,146.376,-25.9278,-33.7757,151.553,-13.3418,-32.9485,145.413,-25.9278,-64.8176,151.553,-13.3418,-63.9904,145.413,-25.9156,-94.6656,151.536,-13.3418,-93.8384,145.413
1636576711820000,-25.8376,13.884200000000002,140.82999999999998,-23.643,-2.83389,144.259,-33.4935,-3.50735,149.003,-13.7925,-2.16043,139.515,-33.4935,-23.804,149.003,-6.17597,-21.1284,135.96300000000002,-33.4936,-44.1006,149.003,-7.69896,-42.4471,135.841,-21.5807,-18.07,146.378,-25.828,-33.7374,151.536,-13.2086,-32.874700000000004,145.459,-25.828,-64.7793,151.536,-13.2086,-63.9166,145.459,-25.8171,-94.6273,151.522,-13.2086,-93.7646,145.459
1636576711856000,-25.7314,13.8227,140.81,-23.5748,-2.8878,144.296,-33.3933,-3.51743,149.111,-13.756200000000002,-2.25817,139.481,-33.3933,-23.8141,149.111,-6.18091,-21.0939,135.951,-33.3934,-44.1107,149.111,-7.53054,-42.4241,135.98,-21.5279,-18.1172,146.47899999999998,-25.7738,-33.7501,151.747,-13.1882,-32.943,145.575,-25.7738,-64.792,151.747,-13.1882,-63.9849,145.575,-25.764,-94.64,151.73399999999998,-13.1882,-93.8329,145.575
1636576711889000,-25.7719,13.9298,140.916,-23.6001,-2.76894,144.341,-33.429500000000004,-3.4185600000000003,149.132,-13.7708,-2.11933,139.55,-33.429500000000004,-23.7152,149.132,-6.173769999999999,-21.1928,136.026,-33.429500000000004,-44.0118,149.132,-7.57559,-42.5205,136.02,-21.549,-18.0035,146.48399999999998,-25.7951,-33.6543,151.695,-13.2007,-32.8219,145.557,-25.7951,-64.6962,151.695,-13.2007,-63.863800000000005,145.557,-25.7862,-94.5442,151.683,-13.2007,-93.7118,145.557
1636576711923000,-25.7777,13.8578,141.06199999999998,-23.6346,-2.86696,144.381,-33.4846,-3.5312399999999995,149.127,-13.7847,-2.2026700000000003,139.635,-33.4846,-23.8279,149.127,-6.17202,-21.0795,136.049,-33.4847,-44.1245,149.127,-7.719530000000001,-42.3947,135.818,-21.6185,-18.1188,146.43099999999998,-25.9145,-33.7963,151.522,-13.2902,-32.944900000000004,145.43900000000002,-25.9145,-64.8382,151.522,-13.2902,-63.9868,145.43900000000002,-25.9066,-94.6862,151.511,-13.2902,-93.8348,145.43900000000002
1636576711957000,-25.7817,13.7653,140.884,-23.5994,-2.92031,144.193,-33.4739,-3.60683,148.885,-13.7249,-2.23379,139.502,-33.4739,-23.9035,148.885,-6.17172,-21.1286,136.067,-33.474000000000004,-44.2001,148.885,-7.809610000000001,-42.4386,135.935,-21.6037,-18.1857,146.16,-25.9364,-33.891000000000005,151.134,-13.2793,-33.011,145.12,-25.9364,-64.93289999999999,151.134,-13.2793,-64.0529,145.12,-25.9293,-94.7809,151.124,-13.2793,-93.9009,145.12
1636576711990000,-25.6903,13.7835,140.579,-23.5394,-2.92105,144.041,-33.4298,-3.58875,148.702,-13.6491,-2.25336,139.38,-33.429700000000004,-23.8854,148.702,-6.04406,-21.3425,136.283,-33.4298,-44.182,148.702,-7.7749,-42.6428,135.956,-21.549100000000003,-18.1779,146.079,-25.9003,-33.8628,151.105,-13.217,-33.0066,145.128,-25.9003,-64.9047,151.105,-13.217,-64.0485,145.128,-25.8938,-94.7527,151.097,-13.217,-93.8965,145.128
1636576712024000,-25.7785,13.7662,140.68099999999998,-23.5808,-2.89404,144.122,-33.4728,-3.57721,148.778,-13.6889,-2.21087,139.467,-33.4727,-23.8738,148.778,-5.982950000000001,-21.4646,136.376,-33.4728,-44.1705,148.778,-7.92045,-42.7373,135.731,-21.5164,-18.125,146.274,-25.7932,-33.7939,151.41,-13.1106,-32.918,145.441,-25.7932,-64.83579999999999,151.41,-13.1106,-63.959900000000005,145.441,-25.7874,-94.6838,151.402,-13.1106,-93.8079,145.441
1636576712057000,-25.8269,13.803299999999998,140.741,-23.6148,-2.90337,144.21099999999998,-33.4771,-3.60923,148.925,-13.7526,-2.1975,139.496,-33.4771,-23.9059,148.925,-5.96166,-21.4422,136.416,-33.4771,-44.2025,148.925,-7.733969999999999,-42.734,135.906,-21.5095,-18.1329,146.33499999999998,-25.724,-33.814800000000005,151.48,-13.0843,-32.9101,145.43699999999998,-25.724,-64.8567,151.48,-13.0843,-63.952,145.43699999999998,-25.7188,-94.7047,151.473,-13.0843,-93.8,145.43699999999998
1636576712090000,-25.7983,13.8109,140.509,-23.5751,-2.90031,144.048,-33.4519,-3.58453,148.735,-13.6983,-2.21608,139.361,-33.4518,-23.8812,148.735,-5.9427,-21.4257,136.395,-33.4519,-44.177800000000005,148.735,-7.741750000000001,-42.7188,135.985,-21.4672,-18.1157,146.268,-25.6911,-33.7697,151.494,-13.0276,-32.892399999999995,145.48399999999998,-25.6911,-64.8116,151.494,-13.0276,-63.93429999999999,145.48399999999998,-25.6864,-94.6596,151.488,-13.0276,-93.7823,145.48399999999998
1636576712119000,-25.8147,13.772,140.753,-23.6631,-2.8901,144.215,-33.5267,-3.50697,148.93900000000002,-13.7995,-2.27323,139.491,-33.5266,-23.8036,148.93900000000002,-5.927020000000001,-21.4784,136.456,-33.5267,-44.1002,148.93900000000002,-7.73454,-42.7723,136.075,-21.6504,-18.119300000000003,146.429,-25.9635,-33.7442,151.672,-13.3121,-32.953,145.613,-25.9635,-64.7861,151.672,-13.3121,-63.9949,145.613,-25.9592,-94.6341,151.667,-13.3121,-93.8428,145.613
1636576712153000,-25.8225,13.787,140.775,-23.7162,-2.92642,144.273,-33.542500000000004,-3.5067,149.078,-13.89,-2.34614,139.46800000000002,-33.542500000000004,-23.8033,149.078,-5.93534,-21.4343,136.485,-33.5426,-44.1,149.078,-7.87534,-42.7118,135.922,-21.7425,-18.1635,146.469,-26.0697,-33.7726,151.746,-13.4678,-33.0284,145.584,-26.0697,-64.8145,151.746,-13.4678,-64.0703,145.584,-26.065800000000003,-94.6625,151.741,-13.4678,-93.9183,145.584
1636576712186000,-25.783800000000003,13.8012,140.841,-23.6411,-2.91425,144.185,-33.4757,-3.56727,148.964,-13.8064,-2.2612300000000003,139.406,-33.4757,-23.8639,148.964,-6.04552,-21.3277,136.232,-33.4758,-44.1605,148.964,-7.90725,-42.6139,136.19,-21.6201,-18.1617,146.261,-25.9024,-33.827600000000004,151.399,-13.296,-32.9906,145.273,-25.9024,-64.8696,151.399,-13.296,-64.0325,145.273,-25.899,-94.7175,151.394,-13.296,-93.8805,145.273
1636576712219000,-25.8404,13.7968,140.76600000000002,-23.594,-2.85183,144.18099999999998,-33.4558,-3.55508,148.89600000000002,-13.7323,-2.14858,139.466,-33.4557,-23.8517,148.89600000000002,-6.10621,-21.2635,136.108,-33.4558,-44.1483,148.89600000000002,-7.90526,-42.5587,136.092,-21.4683,-18.0706,146.357,-25.6628,-33.7401,151.555,-13.0224,-32.8387,145.512,-25.6628,-64.78200000000001,151.555,-13.0224,-63.8806,145.512,-25.6597,-94.63,151.551,-13.0224,-93.7286,145.512
1636576712253000,-25.9143,13.8242,140.739,-23.6431,-2.8347100000000003,144.163,-33.5146,-3.58481,148.851,-13.7716,-2.08461,139.475,-33.5146,-23.8814,148.851,-6.00794,-21.3179,136.305,-33.5147,-44.1781,148.851,-7.973180000000001,-42.5964,136.031,-21.4903,-18.0611,146.26,-25.661700000000003,-33.768,151.36,-13.0131,-32.8069,145.35399999999998,-25.661700000000003,-64.8099,151.36,-13.0131,-63.8488,145.35399999999998,-25.659,-94.6579,151.357,-13.0131,-93.6968,145.35399999999998
1636576712285000,-25.8995,13.925,141.024,-23.6332,-2.72223,144.299,-33.4822,-3.5121200000000004,149.027,-13.7841,-1.93234,139.571,-33.4822,-23.8088,149.027,-5.96283,-21.3077,136.39100000000002,-33.482299999999995,-44.1054,149.027,-7.9183,-42.5865,135.981,-21.4651,-17.9632,146.269,-25.607,-33.710300000000004,151.268,-12.987,-32.6982,145.20999999999998,-25.607,-64.7522,151.268,-12.987,-63.7401,145.20999999999998,-25.6045,-94.6002,151.265,-12.987,-93.5881,145.20999999999998
1636576712328000,-25.864,13.8266,141.01,-23.6068,-2.81441,144.278,-33.4807,-3.61487,148.953,-13.733,-2.01394,139.60399999999998,-33.480599999999995,-23.9115,148.953,-5.93167,-21.1986,136.435,-33.4807,-44.2081,148.953,-7.95621,-42.4686,135.894,-21.439,-18.056,146.247,-25.5986,-33.8106,151.212,-12.943700000000002,-32.7846,145.221,-25.5986,-64.85249999999999,151.212,-12.943700000000002,-63.8265,145.221,-25.5964,-94.7005,151.209,-12.943700000000002,-93.6745,145.221
1636576712362000,-25.7978,13.8061,140.848,-23.5344,-2.91984,144.219,-33.388600000000004,-3.67516,148.943,-13.6802,-2.16451,139.496,-33.388600000000004,-23.9718,148.943,-5.92231,-21.3041,136.453,-33.3887,-44.2684,148.943,-8.00171,-42.5704,135.945,-21.4007,-18.1605,146.23399999999998,-25.5849,-33.8853,151.276,-12.949000000000002,-32.9168,145.22,-25.5849,-64.9272,151.276,-12.949000000000002,-63.9587,145.22,-25.5829,-94.7752,151.274,-12.949000000000002,-93.8067,145.22
1636576712394000,-25.9256,13.9082,140.823,-23.639,-2.82257,144.107,-33.5135,-3.5706800000000003,148.79000000000002,-13.764599999999998,-2.07445,139.425,-33.5135,-23.8673,148.79000000000002,-5.90381,-21.451,136.488,-33.5135,-44.164,148.79000000000002,-8.00798,-42.7092,135.79000000000002,-21.5311,-18.067500000000003,146.11700000000002,-25.7556,-33.7922,151.129,-13.0906,-32.8327,145.124,-25.7556,-64.8341,151.129,-13.0906,-63.8746,145.124,-25.7538,-94.6821,151.127,-13.0906,-93.7226,145.124
1636576712418000,-25.940800000000003,13.8413,141.163,-23.6578,-2.90735,144.198,-33.5432,-3.7533,148.84,-13.7725,-2.0613900000000003,139.557,-33.5432,-24.0499,148.84,-5.92059,-21.3439,136.519,-33.5433,-44.3466,148.84,-7.93279,-42.612,135.837,-21.5243,-18.1776,145.959,-25.7283,-33.9901,150.695,-13.053299999999998,-32.9054,144.744,-25.7283,-65.03200000000001,150.695,-13.053299999999998,-63.9474,144.744,-25.7266,-94.88,150.693,-13.053299999999998,-93.7953,144.744
1636576712452000,-25.8726,13.8477,141.028,-23.7375,-2.90299,144.18,-33.6514,-3.63857,148.779,-13.8236,-2.16741,139.582,-33.6514,-23.9352,148.779,-5.905810000000001,-21.3432,136.498,-33.6514,-44.2318,148.779,-7.985609999999999,-42.6066,135.865,-21.7706,-18.1917,145.975,-26.1615,-33.9522,150.719,-13.4459,-33.0087,144.821,-26.1615,-64.9941,150.719,-13.4459,-64.0506,144.821,-26.160000000000004,-94.8421,150.717,-13.4459,-93.8986,144.821
1636576712487000,-25.851,13.868,140.909,-23.7328,-2.95447,144.10399999999998,-33.6729,-3.61488,148.65699999999998,-13.7927,-2.29406,139.55,-33.6729,-23.9115,148.65699999999998,-5.91081,-21.4016,136.489,-33.6729,-44.2081,148.65699999999998,-8.01148,-42.666,135.973,-21.8734,-18.2518,145.94400000000002,-26.390300000000003,-33.9728,150.70499999999998,-13.637899999999998,-33.1255,144.863,-26.390300000000003,-65.0147,150.70499999999998,-13.637899999999998,-64.1674,144.863,-26.3889,-94.8627,150.703,-13.637899999999998,-94.0154,144.863
1636576712521000,-25.8537,13.8458,140.95,-23.8621,-2.9092,144.31400000000002,-33.7384,-3.44004,149.017,-13.9857,-2.37835,139.611,-33.7384,-23.7367,149.017,-5.9226,-21.542,136.534,-33.7385,-44.0333,149.017,-8.053180000000001,-42.8057,136.12,-22.0438,-18.1772,146.409,-26.5602,-33.7856,151.52100000000002,-13.8908,-33.1047,145.488,-26.5602,-64.8275,151.52100000000002,-13.8908,-64.1466,145.488,-26.559,-94.6755,151.519,-13.8908,-93.9946,145.488
1636576712555000,-25.8762,13.8476,140.927,-23.8431,-2.95405,144.316,-33.6968,-3.53641,149.06300000000002,-13.9894,-2.37168,139.56900000000002,-33.6967,-23.833,149.06300000000002,-6.0175,-21.5429,136.622,-33.6968,-44.1297,149.06300000000002,-7.96477,-42.8213,136.111,-21.9491,-18.219,146.375,-26.3695,-33.8572,151.475,-13.7409,-33.1109,145.392,-26.3695,-64.8991,151.475,-13.7409,-64.1528,145.392,-26.3684,-94.7471,151.474,-13.7409,-94.0008,145.392
1636576712589000,-25.8701,13.9354,141.02,-23.8307,-2.85563,144.341,-33.666000000000004,-3.45693,149.125,-13.9954,-2.25434,139.558,-33.6659,-23.7536,149.125,-5.97101,-21.5218,136.559,-33.666000000000004,-44.0502,149.125,-8.00451,-42.7869,135.869,-21.9182,-18.1252,146.35399999999998,-26.3056,-33.78,151.43099999999998,-13.705699999999998,-33.0096,145.303,-26.3056,-64.8219,151.43099999999998,-13.705699999999998,-64.0515,145.303,-26.3046,-94.6698,151.43,-13.705699999999998,-93.8995,145.303
1636576712630000,-25.8513,13.889,141.114,-23.832,-2.86755,144.36,-33.6844,-3.4549700000000003,149.111,-13.9797,-2.28013,139.61,-33.6843,-23.7516,149.111,-6.05725,-21.2732,136.285,-33.6844,-44.0482,149.111,-7.94037,-42.5576,136.02,-21.9659,-18.1474,146.341,-26.4152,-33.8039,151.36700000000002,-13.7845,-33.050799999999995,145.276,-26.4152,-64.8458,151.36700000000002,-13.7845,-64.09270000000001,145.276,-26.4144,-94.6938,151.366,-13.7845,-93.9407,145.276
1636576712662000,-25.9608,13.8975,141.107,-23.917,-2.88081,144.275,-33.8101,-3.50096,148.93599999999998,-14.024,-2.26066,139.614,-33.8101,-23.7976,148.93599999999998,-6.11059,-21.1834,136.143,-33.8101,-44.0942,148.93599999999998,-7.90455,-42.4767,135.792,-22.0682,-18.1743,146.16500000000002,-26.5606,-33.8652,151.041,-13.8781,-33.0702,145.067,-26.5606,-64.9071,151.041,-13.8781,-64.1121,145.067,-26.559800000000003,-94.7551,151.04000000000002,-13.8781,-93.9601,145.067
1636576712685000,-25.9891,13.8229,141.10399999999998,-23.9781,-2.98391,144.29000000000002,-33.8968,-3.61463,148.895,-14.0593,-2.35318,139.685,-33.8968,-23.9113,148.895,-6.14092,-21.0821,136.059,-33.8969,-44.2079,148.895,-7.80035,-42.389,135.89600000000002,-22.1365,-18.2807,146.16199999999998,-26.6524,-33.9818,150.985,-13.9373,-33.1732,145.082,-26.6524,-65.02369999999999,150.985,-13.9373,-64.21509999999999,145.082,-26.6517,-94.8717,150.98399999999998,-13.9373,-94.0631,145.082
1636576712716000,-25.9246,13.800299999999998,141.051,-23.9623,-2.96252,144.199,-33.8642,-3.54931,148.846,-14.0604,-2.37574,139.552,-33.8642,-23.8459,148.846,-6.1512,-21.1149,135.99,-33.8642,-44.1426,148.846,-7.82635,-42.4215,135.781,-22.1832,-18.2684,146.057,-26.753300000000003,-33.9505,150.895,-14.0548,-33.198,144.93599999999998,-26.753300000000003,-64.9924,150.895,-14.0548,-64.2399,144.93599999999998,-26.7526,-94.8404,150.894,-14.0548,-94.0879,144.93599999999998
1636576712755000,-25.9283,13.8274,141.124,-23.9459,-2.88856,144.247,-33.9248,-3.50933,148.71800000000002,-13.967,-2.26779,139.776,-33.9248,-23.806,148.71800000000002,-6.15996,-21.1579,135.96099999999998,-33.9249,-44.1026,148.71800000000002,-7.78126,-42.4688,136.005,-22.1766,-18.1999,146.07,-26.805200000000003,-33.9092,150.76,-14.0094,-33.1132,145.027,-26.805200000000003,-64.9511,150.76,-14.0094,-64.1551,145.027,-26.8046,-94.799,150.759,-14.0094,-94.003,145.027
1636576712795000,-25.9632,13.8685,141.067,-23.8984,-2.95162,144.066,-33.876400000000004,-3.63135,148.53199999999998,-13.9204,-2.27189,139.599,-33.876400000000004,-23.928,148.53199999999998,-6.04321,-21.188,136.136,-33.8765,-44.2246,148.53199999999998,-7.90878,-42.4761,135.923,-22.0894,-18.271,145.776,-26.674200000000003,-34.0259,150.348,-13.886500000000002,-33.1548,144.624,-26.674200000000003,-65.0678,150.348,-13.886500000000002,-64.19669999999999,144.624,-26.673700000000004,-94.9158,150.347,-13.886500000000002,-94.0447,144.624
